trace,admissible,L_class_number,commutator_class_number,walks
129534,True,136,136.0,21.529411764705884
129602,True,243,243.0,25.440329218106996
129726,True,92,92.0,22.695652173913043
129774,True,152,152.0,22.789473684210527
129810,True,180,180.0,21.066666666666666
129858,True,124,124.0,21.93548387096774
130030,True,80,80.0,20.7
130050,True,200,200.0,21.6
130066,True,40,40.0,20.8
130158,True,116,116.0,21.724137931034484
130194,True,212,212.0,22.09433962264151
130286,True,134,134.0,22.149253731343283
130302,True,124,124.0,21.483870967741936
130322,True,44,44.0,20.90909090909091
130494,True,192,192.0,20.791666666666668
130542,True,220,220.0,21.581818181818182
130578,True,172,172.0,21.58139534883721
130626,True,348,348.0,22.057471264367816
130750,True,56,56.0,22.428571428571427
130818,True,150,150.0,21.653333333333332
130926,True,232,232.0,22.724137931034484
130962,True,220,220.0,22.527272727272727
131006,True,100,100.0,21.76
131070,True,300,300.0,21.586666666666666
131074,True,196,196.0,21.816326530612244
131182,True,128,128.0,22.6875
131218,True,116,116.0,21.896551724137932
131262,True,80,80.0,21.0
131310,True,200,200.0,22.2
131326,True,60,60.0,22.8
131330,True,128,128.0,22.0
131346,True,160,160.0,21.8
131394,True,52,52.0,23.692307692307693
131438,True,64,64.0,21.375
131474,True,92,92.0,21.217391304347824
131582,True,72,72.0,26.0
131586,True,128,128.0,21.5625
131650,True,176,176.0,21.818181818181817
131694,True,140,140.0,21.885714285714286
131730,True,190,190.0,22.189473684210526
131838,True,144,144.0,22.77777777777778
131906,True,38,38.0,21.36842105263158
132030,True,396,396.0,22.060606060606062
132078,True,194,194.0,21.75257731958763
132114,True,132,132.0,23.515151515151516
132162,True,280,280.0,21.857142857142858
132334,True,76,76.0,22.0
132354,True,196,196.0,22.489795918367346
132370,True,166,166.0,22.819277108433734
132462,True,218,218.0,22.990825688073393
132498,True,281,281.0,24.227758007117437
132590,True,52,52.0,21.692307692307693
132606,True,108,108.0,22.074074074074073
132626,True,56,56.0,21.571428571428573
132798,True,136,136.0,22.352941176470587
132846,True,156,156.0,21.846153846153847
132882,True,236,236.0,22.372881355932204
132930,True,78,78.0,21.23076923076923
133054,True,100,100.0,20.52
133122,True,166,166.0,23.518072289156628
133230,True,180,180.0,22.488888888888887
133266,True,116,116.0,22.620689655172413
133310,True,68,68.0,21.058823529411764
133374,True,84,84.0,21.80952380952381
133378,True,88,88.0,22.09090909090909
133486,True,62,62.0,23.161290322580644
133522,True,50,50.0,21.76
133566,True,308,308.0,22.98701298701299
133614,True,200,200.0,22.28
133630,True,40,40.0,19.8
133634,True,46,46.0,22.26086956521739
133650,True,180,180.0,22.266666666666666
133698,True,300,300.0,22.666666666666668
133742,True,124,124.0,22.580645161290324
133778,True,94,94.0,21.617021276595743
133886,True,48,48.0,20.833333333333332
133890,True,172,172.0,22.046511627906977
133954,True,58,58.0,24.275862068965516
133998,True,188,188.0,22.29787234042553
134034,True,164,164.0,22.48780487804878
134142,True,370,370.0,21.762162162162163
134210,True,88,88.0,21.181818181818183
134334,True,56,56.0,22.428571428571427
134382,True,144,144.0,23.333333333333332
134418,True,174,174.0,21.839080459770116
134466,True,52,52.0,21.692307692307693
134638,True,108,108.0,22.62962962962963
134658,True,136,136.0,21.705882352941178
134674,True,68,68.0,23.647058823529413
134766,True,116,116.0,22.96551724137931
134802,True,206,206.0,22.718446601941746
134894,True,24,24.0,31.333333333333332
134910,True,352,352.0,21.53409090909091
134930,True,144,144.0,21.333333333333332
135102,True,310,310.0,22.787096774193547
135150,True,312,312.0,21.923076923076923
135186,True,188,188.0,21.48936170212766
135234,True,184,184.0,21.956521739130434
135358,True,28,28.0,21.857142857142858
135426,True,245,245.0,24.644897959183673
135534,True,150,150.0,21.653333333333332
135570,True,216,216.0,21.25925925925926
135614,True,44,44.0,21.818181818181817
135678,True,120,120.0,22.933333333333334
135682,True,60,60.0,22.6
135790,True,48,48.0,21.5
135826,True,114,114.0,21.54385964912281
135870,True,108,108.0,22.22222222222222
135918,True,180,180.0,22.31111111111111
135934,True,152,152.0,22.31578947368421
135938,True,56,56.0,20.857142857142858
135954,True,144,144.0,22.72222222222222
136002,True,130,130.0,22.646153846153847
136046,True,36,36.0,21.77777777777778
136082,True,116,116.0,22.655172413793103
136190,True,126,126.0,22.095238095238095
136194,True,158,158.0,22.379746835443036
136258,True,182,182.0,22.54945054945055
136302,True,198,198.0,22.282828282828284
136338,True,198,198.0,21.050505050505052
136446,True,132,132.0,21.818181818181817
136514,True,40,40.0,22.6
136638,True,248,248.0,21.870967741935484
136686,True,112,112.0,21.928571428571427
136722,True,184,184.0,21.956521739130434
136770,True,336,336.0,22.333333333333332
136942,True,128,128.0,22.15625
136962,True,102,102.0,22.823529411764707
136978,True,60,60.0,20.4
137070,True,168,168.0,22.238095238095237
137106,True,116,116.0,21.517241379310345
137198,True,190,190.0,23.431578947368422
137214,True,124,124.0,23.225806451612904
137234,True,40,40.0,21.2
137406,True,48,48.0,21.833333333333332
137454,True,144,144.0,21.72222222222222
137490,True,196,196.0,22.244897959183675
137538,True,84,84.0,22.80952380952381
137662,True,164,164.0,22.146341463414632
137730,True,208,208.0,22.807692307692307
137838,True,284,284.0,21.887323943661972
137874,True,116,116.0,22.551724137931036
